2025-05-06 20:26:16 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-10 00:26:22 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-4] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-6] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-2] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-7] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-4] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-2] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-6] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-6] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-5] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-7] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-7] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-7] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-4] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-5] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-2] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-5] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-6] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-3] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:26:22 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:26:22 [ForkJoinPool-1-worker-6] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:26:22 [ForkJoinPool-1-worker-7] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
